ID,Address,Suburb,Price,Type,Date,Rooms,Bathroom,Car,Landsize,Age,Lattitude,Longtitude,train_station_id,distance_to_train_stat,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average
ID813623430,197A Jasper Rd,BENTLEIGH,1375000.0,t,20/05/2017,3,3.0,2.0,338.0,7.0,-37.9166,145.0418,19939,431.82305610270487,35.15384615384615,0,959.0,4476.666666666667,324.0
ID220791037,74 Chirnside St,KINGSVILLE,1340000.0,h,19/11/2016,3,2.0,0.0,272.0,104.0,-37.8079,144.8825,20023,722.1483396281011,19.4,0,87.33333333333333,252.0,37.0
ID409641809,206 Waiora Rd,ROSANNA,1610000.0,h,18/06/2016,4,1.0,4.0,1613.0,59.0,-37.7324,145.0606,19983,1035.0686447068583,34.75,0,824.6666666666666,1890.3333333333333,159.33333333333334
ID842109426,3 Fidge Ct,JACANA,600000.0,h,22/05/2016,3,1.0,2.0,647.0,59.0,-37.6904,144.9121,20031,621.6648439881462,38.0,1,87.33333333333333,252.0,37.0
ID365273719,3/16 Wheeler St,ORMOND,932000.0,u,15/10/2016,3,2.0,1.0,180.0,22.0,-37.9069,145.041,19941,428.25601143998074,32.15384615384615,0,268.3333333333333,736.0,128.33333333333334
ID937598543,10 Plover Cl,FRANKSTON,634000.0,h,23/09/2017,3,1.0,1.0,586.0,59.0,-38.14738,145.16653,19855,3567.6235520681444,68.81818181818181,0,517.3333333333334,2973.0,288.6666666666667
ID823310806,164 Cecil St,SOUTH MELBOURNE,2075000.0,h,27/11/2016,3,2.0,0.0,141.0,129.0,-37.8333,144.9576,20043,1724.6695137082424,0.0,0,1100.6666666666667,3636.3333333333335,457.3333333333333
ID542801207,60 Cramer St,PRESTON,910000.0,h,14/05/2016,3,1.0,1.0,486.0,64.0,-37.7395,144.9966,20012,357.2802869909835,28.3,1,659.0,5219.333333333333,338.3333333333333
ID516699881,68 Heritage Dr,MILL PARK,675000.0,h,16/09/2017,3,1.0,4.0,640.0,39.0,-37.65296,145.04564,20005,1369.160209738676,45.22222222222222,0,1508.3333333333333,6073.0,553.6666666666666
ID377271664,36 Invermay Gr,HAWTHORN EAST,2381000.0,h,15/10/2016,4,2.0,2.0,457.0,119.0,-37.8332,145.0461,19903,1202.624419781169,17.904761904761905,0,1144.3333333333333,6845.666666666667,375.6666666666667
ID571435565,12/209 Cardigan St,CARLTON,600000.0,u,30/07/2016,2,1.0,1.0,0.0,129.0,-37.8018,144.965,19842,930.3777491494398,4.452554744525547,0,97.66666666666667,243.0,33.0
ID527144224,17 Barnard Ct,SUNSHINE,735000.0,h,4/03/2017,3,1.0,2.0,539.0,69.0,-37.7877,144.8398,22241,615.9992870043586,15.85,0,1412.0,6364.0,699.3333333333334
ID847536504,41 Barkly St,BRUNSWICK EAST,1679000.0,h,19/11/2016,3,2.0,0.0,326.0,99.0,-37.7776,144.9751,19969,1470.5359199504076,24.333333333333332,0,703.6666666666666,1502.0,135.66666666666666
ID159996217,31 Gladstone Av,NORTHCOTE,1335000.0,h,22/07/2017,3,1.0,1.0,390.0,99.0,-37.76588,144.99731,20015,199.2884596226766,23.3,0,142.0,344.6666666666667,39.333333333333336
ID131779457,22 Avenue Rd,CAMBERWELL,1175000.0,h,27/11/2016,2,1.0,1.0,246.0,59.0,-37.8336,145.0612,19852,778.3075648424618,22.75,0,3703.6666666666665,18944.0,2039.3333333333333
ID156859345,14/89 Fitzroy St,ST KILDA,400000.0,u,7/05/2016,1,1.0,1.0,0.0,21.0,-37.8605,144.9769,19957,1419.3265150032867,15.5,1,1363.6666666666667,6287.666666666667,564.3333333333334
ID139351975,8 Castlereagh Pl,WATSONIA,715000.0,h,22/04/2017,3,1.0,2.0,312.0,63.0,-37.7031,145.0773,19984,1045.0708856281437,37.666666666666664,0,647.0,2861.3333333333335,222.66666666666666
ID760621973,172 Albert St,PORT MELBOURNE,1060000.0,h,10/12/2016,2,1.0,0.0,106.0,109.0,-37.8346,144.9373,22180,2231.650632938877,0.0,0,659.0,5219.333333333333,338.3333333333333
ID928202702,93 Westmoreland Rd,SUNSHINE NORTH,715000.0,h,15/10/2016,2,1.0,2.0,588.0,64.0,-37.7674,144.8362,20004,1525.0819080014055,26.375,0,1363.6666666666667,6287.666666666667,564.3333333333334
ID130050141,431 George St,FITZROY,1250000.0,h,17/09/2016,3,1.0,1.0,113.0,129.0,-37.7966,144.9821,19975,1123.1259715674912,13.235294117647058,0,334.6666666666667,1407.6666666666667,88.33333333333333
ID540598199,201/8 Blanche St,ST KILDA,561000.0,u,14/05/2016,2,1.0,1.0,0.0,19.0,-37.8653,144.9824,19956,1082.0667768147712,17.5,0,1363.6666666666667,6287.666666666667,564.3333333333334
ID459951181,28 Graham Rd,HIGHETT,1257000.0,h,29/07/2017,3,1.0,2.0,572.0,9.0,-37.9526,145.04207,19872,465.073955177585,40.166666666666664,0,2837.0,9343.666666666666,1212.6666666666667
ID627420470,504/2 Golding St,HAWTHORN,600000.0,u,15/07/2017,2,1.0,1.0,0.0,5.0,-37.82214000000001,145.03288,19904,321.78166931867963,15.666666666666666,0,1173.6666666666667,8523.666666666666,974.6666666666666
ID282531092,24 Marcus Rd,TEMPLESTOWE LOWER,1204000.0,h,12/08/2017,3,1.0,2.0,716.0,44.0,-37.77006,145.10429,19935,4100.540676369971,29.823529411764707,0,2532.3333333333335,5455.0,713.0
ID183951925,25 Valencia St,ABERFELDIE,1300000.0,h,8/10/2016,2,1.0,5.0,528.0,24.0,-37.7617,144.8987,20037,1665.0030038535285,24.0,0,703.6666666666666,1502.0,135.66666666666666
ID846645303,13/62 Wellington St,ST KILDA,461000.0,u,27/11/2016,1,1.0,1.0,0.0,89.0,-37.8571,144.987,19957,457.6306438800044,15.5,1,1363.6666666666667,6287.666666666667,564.3333333333334
ID425885641,13 Willonga St,STRATHMORE,1000000.0,h,25/02/2017,3,1.0,2.0,697.0,19.0,-37.7273,144.917,20034,1058.1017125777314,31.0,1,1412.0,6364.0,699.3333333333334
ID390392417,8 Ovata Cl,YALLAMBIE,915000.0,h,4/03/2017,4,3.0,1.0,531.0,29.0,-37.7198,145.1034,19986,1672.124321970293,43.9,0,1064.6666666666667,4200.666666666667,432.6666666666667
ID334337241,21 Middle St,ASCOT VALE,1130000.0,h,23/04/2016,3,2.0,1.0,272.0,119.0,-37.7774,144.928,20039,591.5460400837662,20.0,0,2489.6666666666665,11817.333333333334,1268.6666666666667
ID888597994,3/50 Berembong Dr,KEILOR EAST,490000.0,u,13/05/2017,2,1.0,2.0,220.0,18.0,-37.7346,144.8584,20003,4997.559997300431,29.375,0,591.6666666666666,1189.6666666666667,177.33333333333334
ID628875248,7 Bowen St,RICHMOND,2000000.0,h,19/11/2016,3,2.0,1.0,217.0,109.0,-37.8158,144.9931,19978,175.29686922918197,9.125,0,824.6666666666666,1890.3333333333333,159.33333333333334
ID362892544,1/41 Bardsley St,SUNSHINE WEST,518000.0,u,24/06/2017,3,1.0,1.0,322.0,20.0,-37.79209,144.82023999999996,22241,1180.0543133321635,15.85,0,2532.3333333333335,5455.0,713.0
ID251706569,14 Breadalbane Pl,NEWPORT,1410000.0,h,20/05/2017,3,2.0,2.0,315.0,2.0,-37.8496,144.8868,19994,816.1410666624416,16.310344827586206,0,84.33333333333333,293.3333333333333,23.0
ID975062942,2a Cherrill St,BURNLEY,1837500.0,h,27/05/2017,3,2.0,1.0,93.0,5.0,-37.82921,145.00826,19906,193.82394037423902,11.904761904761905,0,101.33333333333333,253.66666666666666,33.0
ID772642951,19 Railway Pl,PRESTON,750000.0,h,18/06/2016,3,1.0,2.0,409.0,79.0,-37.7486,144.9992,20013,348.45947004562754,26.3,0,659.0,5219.333333333333,338.3333333333333
ID872452316,28 Church St,TOORAK,2025000.0,h,15/10/2016,4,2.0,2.0,237.0,39.0,-37.8507,145.0298,19911,1059.4202801049241,26.3,0,584.3333333333334,2731.6666666666665,211.66666666666666
ID304019808,13/27 Patterson Rd,BENTLEIGH,650000.0,u,10/12/2016,2,1.0,1.0,116.0,59.0,-37.9245,145.0336,19938,179.403517084216,36.84615384615385,0,925.6666666666666,4701.333333333333,308.6666666666667
ID433337861,54 Watts St,BOX HILL,1661000.0,h,16/07/2016,4,2.0,2.0,729.0,129.0,-37.8143,145.1262,20042,690.0604031275643,25.775,0,2744.3333333333335,10289.666666666666,780.0
ID933249957,11 Pacific Pl,TAYLORS LAKES,695000.0,h,3/06/2017,3,2.0,2.0,665.0,29.0,-37.69408,144.77861,20000,876.2895488207273,37.375,0,502.6666666666667,1662.6666666666667,118.66666666666667
ID770624027,425 Cardigan St,CARLTON,2345000.0,h,28/08/2016,4,1.0,1.0,284.0,20.0,-37.7962,144.9659,19842,1556.7644710478596,4.452554744525547,0,97.66666666666667,243.0,33.0
ID190245682,101/27 Dickmann St,RICHMOND,690000.0,u,13/05/2017,2,2.0,1.0,760.0,9.0,-37.825,144.9976,19907,162.76596466847988,4.452554744525547,0,885.0,1901.0,227.66666666666666
ID627538150,2/13 Estella St,GLEN IRIS,690000.0,u,24/09/2016,2,1.0,2.0,166.0,59.0,-37.863,145.0631,19835,593.6633768293002,4.452554744525547,0,1923.6666666666667,8979.333333333334,620.3333333333334
ID908757891,203/150 Peel St,NORTH MELBOURNE,598000.0,u,27/11/2016,2,1.0,1.0,0.0,14.0,-37.8044,144.9566,19842,811.1770402822704,4.452554744525547,0,71.0,261.0,20.0
ID762645884,77 Suffolk St,WEST FOOTSCRAY,495000.0,h,24/09/2016,2,1.0,2.0,161.0,42.0,-37.7905,144.8714,20022,1225.5888685463503,21.4,0,268.3333333333333,736.0,128.33333333333334
ID833368547,32/10 Acland St,ST KILDA,380000.0,u,4/06/2016,1,1.0,1.0,2879.0,52.0,-37.863,144.9747,19957,1708.5559412208395,15.5,0,1363.6666666666667,6287.666666666667,564.3333333333334
ID353072128,31b Purtell St,BENTLEIGH EAST,1465000.0,t,18/06/2016,4,2.0,2.0,319.0,4.0,-37.9256,145.0533,19938,1566.422993441525,36.84615384615385,0,925.6666666666666,4701.333333333333,308.6666666666667
ID253631491,5/39 Shelley St,ELWOOD,680000.0,u,4/03/2017,2,1.0,1.0,510.0,10.0,-37.881,144.9837,19955,1161.455908337279,19.5,0,1666.0,9333.666666666666,523.0
ID363379336,1/209 Purinuan Rd,RESERVOIR,652000.0,t,13/05/2017,2,2.0,2.0,254.0,12.0,-37.7071,145.0108,20009,143.72318086462525,35.2,0,885.0,1901.0,227.66666666666666
ID938846702,4 Agatha St,ESSENDON,1240000.0,h,8/10/2016,3,2.0,2.0,307.0,119.0,-37.7543,144.9249,20037,789.2619588530054,24.0,0,334.6666666666667,1407.6666666666667,88.33333333333333
ID257258146,40 Waratah St,BENTLEIGH EAST,950000.0,t,18/03/2017,4,2.0,1.0,450.0,79.0,-37.9133,145.0837,19917,1494.9167328931073,29.35483870967742,0,959.0,4476.666666666667,324.0
ID889023520,16 Joffre St,CAMBERWELL,1515000.0,t,18/06/2016,3,2.0,2.0,318.0,89.0,-37.8447,145.0916,19849,1238.4584748883422,28.666666666666668,0,3703.6666666666665,18944.0,2039.3333333333333
ID187228817,2/32 Burns St,MAIDSTONE,555000.0,t,17/09/2016,3,1.0,2.0,210.0,7.0,-37.7869,144.8749,20022,1730.9540914051315,21.4,0,610.0,1743.6666666666667,228.0
ID621306667,37 Thompson St,ORMOND,1715000.0,h,3/12/2016,4,2.0,2.0,705.0,97.0,-37.9035,145.028,19941,1020.5641407940295,32.15384615384615,0,268.3333333333333,736.0,128.33333333333334
ID730534744,124 Oriel Rd,BELLFIELD,780000.0,h,27/05/2017,3,1.0,2.0,680.0,5.0,-37.75255,145.03972,19934,1753.807688215278,29.0,0,817.6666666666666,1779.6666666666667,181.0
ID487945479,13 Clements Gr,RESERVOIR,635000.0,h,15/10/2016,2,2.0,2.0,654.0,49.0,-37.7134,145.0235,20009,1375.357093411582,35.2,0,824.6666666666666,1890.3333333333333,159.33333333333334
ID385064643,16 Allanfield Cr,WANTIRNA SOUTH,855000.0,h,22/07/2017,3,1.0,2.0,730.0,49.0,-37.86288,145.25077,19870,2805.878019292823,45.083333333333336,0,98.66666666666667,190.66666666666666,19.0
ID372763862,396 Dorcas St,SOUTH MELBOURNE,1620000.0,h,3/12/2016,4,2.0,0.0,163.0,129.0,-37.8355,144.951,20043,1915.5348558627604,0.0,0,1100.6666666666667,3636.3333333333335,457.3333333333333
ID150412596,23 Darling Rd,MALVERN EAST,1650000.0,h,28/05/2016,3,1.0,2.0,764.0,94.0,-37.8814,145.0583,19920,539.4809104177504,23.375,0,610.0,1743.6666666666667,228.0
ID909543143,16 Wendora St,STRATHMORE,1075000.0,h,24/09/2016,3,2.0,1.0,752.0,19.0,-37.7303,144.9198,20034,740.8949110340258,31.0,0,1363.6666666666667,6287.666666666667,564.3333333333334
ID863774529,2/3 Burkitt Ct,RESERVOIR,496000.0,u,6/08/2016,3,1.0,1.0,266.0,29.0,-37.7322,145.0318,20011,2590.31715222385,31.2,1,824.6666666666666,1890.3333333333333,159.33333333333334
ID910158155,17 Windoo St,FRANKSTON NORTH,611000.0,h,1/07/2017,3,2.0,1.0,691.0,59.0,-38.11948,145.14928,19856,1250.318969003443,66.81818181818181,0,517.3333333333334,2973.0,288.6666666666667
ID266965513,15 Moody St,BALWYN NORTH,2910000.0,h,10/12/2016,4,3.0,2.0,1070.0,27.0,-37.7975,145.0716,19893,3120.8782174638695,23.76923076923077,0,925.6666666666666,4701.333333333333,308.6666666666667
ID312952392,11 Caldwell St,GLENROY,721000.0,h,8/10/2016,3,1.0,2.0,674.0,43.0,-37.7102,144.9362,20033,1554.2258387465292,34.0,0,1683.6666666666667,8938.666666666666,509.3333333333333
ID789893950,5 Union St,RICHMOND,1520000.0,h,30/07/2016,3,1.0,2.0,248.0,119.0,-37.8185,144.9935,19978,435.4557997193359,9.125,0,824.6666666666666,1890.3333333333333,159.33333333333334
ID803202988,2 Hope St,PRESTON,1080000.0,h,10/12/2016,3,2.0,1.0,369.0,64.0,-37.7389,144.9821,20012,1621.8929933842212,28.3,0,659.0,5219.333333333333,338.3333333333333
ID198699521,5 Hakea St,DOVETON,469000.0,h,16/09/2017,3,1.0,2.0,585.0,60.0,-37.99515,145.23244,19888,2074.5237257133836,49.32,0,56.333333333333336,98.33333333333333,19.0
ID767764340,8 Pentland St,ASCOT VALE,1435000.0,h,12/11/2016,3,2.0,2.0,532.0,69.0,-37.7737,144.904,20039,1578.1729679028965,20.0,0,2489.6666666666665,11817.333333333334,1268.6666666666667
ID641746052,11 Milton St,ASCOT VALE,1400000.0,h,17/06/2017,4,1.0,3.0,165.0,109.0,-37.77352,144.92188000000004,20039,198.89017744722995,20.0,0,2494.6666666666665,11307.0,1410.0
ID496084831,403/64 Wellington St,ST KILDA,460000.0,u,1/07/2017,2,1.0,1.0,0.0,26.0,-37.85709,144.9873,19957,431.88619489137574,15.5,0,1412.0,6364.0,699.3333333333334
ID755326497,87 Orrong Rd,ELSTERNWICK,1750000.0,h,19/11/2016,3,2.0,2.0,517.0,119.0,-37.8813,145.0063,19954,610.7571594181398,21.5,0,1566.6666666666667,8895.333333333334,491.0
ID284351981,26 Warburton St,BRUNSWICK,1340000.0,h,27/11/2016,3,1.0,1.0,316.0,109.0,-37.7741,144.9703,19969,1023.9456231362583,24.333333333333332,0,958.6666666666666,5673.0,628.0
ID647495947,2/20 Simpsons Rd,BOX HILL,761000.0,u,18/06/2016,2,2.0,1.0,176.0,19.0,-37.8171,145.1343,19897,696.2954704470674,30.818181818181817,0,2744.3333333333335,10289.666666666666,780.0
ID889911568,5A Hornby St,BRIGHTON EAST,1410000.0,h,17/06/2017,2,1.0,2.0,708.0,19.0,-37.91488,145.01868000000005,19939,1633.1728536773169,35.15384615384615,0,2897.3333333333335,11243.0,942.0
ID694173845,4/6 Crown Av,MORDIALLOC,600000.0,u,29/07/2017,2,1.0,1.0,0.0,52.0,-38.00765,145.0935,19863,525.8762696673917,50.06666666666667,0,1471.0,7759.666666666667,779.6666666666666
ID528050838,92A Southern Rd,HEIDELBERG HEIGHTS,510000.0,h,25/02/2017,2,1.0,2.0,244.0,7.0,-37.7421,145.0491,19936,1502.4939543247147,31.75,0,1173.6666666666667,8523.666666666666,974.6666666666666
ID689392505,426 Dorcas St,SOUTH MELBOURNE,1800000.0,h,12/08/2017,4,3.0,1.0,153.0,119.0,-37.83591,144.94963,20043,1972.9644521488167,0.0,0,1245.0,3886.0,447.6666666666667
ID504992468,50 Finch St,BURWOOD,1170000.0,h,12/08/2017,3,1.0,3.0,590.0,19.0,-37.85553,145.12305,19840,2230.5446179150877,0.0,0,941.3333333333334,5813.0,575.6666666666666
ID817919846,3/11 Brougham St,RICHMOND,370000.0,u,3/12/2016,1,1.0,1.0,502.0,69.0,-37.8214,144.9997,19907,602.8557539386757,0.0,0,824.6666666666666,1890.3333333333333,159.33333333333334
ID661881778,11 Delmare St,LALOR,700000.0,h,19/08/2017,3,1.0,1.0,537.0,44.0,-37.66958,145.02941,20006,1153.7575890573557,42.22222222222222,1,1360.6666666666667,6408.666666666667,691.6666666666666
ID390557950,26 Everton Gr,SURREY HILLS,1490000.0,h,20/05/2017,4,1.0,4.0,605.0,39.0,-37.8292,145.1053,19895,803.3935390663958,25.5,0,2532.3333333333335,5455.0,713.0
ID961593439,12 Omama Rd,MURRUMBEENA,1641000.0,h,28/08/2016,4,1.0,1.0,560.0,49.0,-37.8897,145.0709,19919,314.6134003469099,25.375,0,268.3333333333333,736.0,128.33333333333334
ID190786943,28 Brinsley Rd,CAMBERWELL,2650000.0,h,3/09/2016,4,2.0,1.0,652.0,129.0,-37.8286,145.0686,19892,303.34988676982925,21.785714285714285,0,3703.6666666666665,18944.0,2039.3333333333333
ID289372850,6 Hamilton St,KEW EAST,1840000.0,h,12/08/2017,2,2.0,2.0,697.0,69.0,-37.7976,145.04816,19931,2604.3650296025207,24.0,0,288.0,712.0,75.66666666666667
ID627125891,20 Wright St,BENTLEIGH,1150000.0,h,25/02/2017,4,2.0,2.0,384.0,93.0,-37.9155,145.0301,19939,642.3053026985696,35.15384615384615,0,959.0,4476.666666666667,324.0
ID750836067,20 Vanessa Ct,OAKLEIGH SOUTH,937500.0,h,28/05/2016,4,2.0,2.0,539.0,26.0,-37.9413,145.0957,19915,2859.385232898466,34.25806451612903,0,136.33333333333334,302.6666666666667,42.0
ID326649029,5/6 Pottery Ct,BRUNSWICK,590000.0,u,24/09/2016,2,1.0,1.0,0.0,15.0,-37.7703,144.9533,19968,623.2637199561613,25.333333333333332,0,958.6666666666666,5673.0,628.0
ID503156326,5 Stanley St,IVANHOE,1465000.0,h,10/09/2016,3,1.0,2.0,630.0,59.0,-37.7635,145.039,19933,824.9737999522797,26.058823529411764,0,555.6666666666666,1129.0,160.66666666666666
ID467204780,24 Batman St,FITZROY NORTH,1255000.0,h,18/03/2017,2,1.0,0.0,148.0,129.0,-37.7841,144.9793,20019,1157.305108058319,18.3,1,2047.6666666666667,9171.0,742.3333333333334
ID471708499,18A Hart St,AIRPORT WEST,730000.0,t,17/06/2017,3,1.0,2.0,242.0,9.0,-37.72893,144.88859,20033,3146.454172646218,34.0,0,1214.6666666666667,5603.666666666667,375.3333333333333
ID271996584,82 Gowanbrae Dr,GOWANBRAE,945000.0,h,17/06/2017,4,2.0,4.0,474.0,19.0,-37.70626,144.89551,20032,1921.644854565437,36.0,0,1841.6666666666667,9184.666666666666,533.3333333333334
ID306935716,6 Troup Ct,WERRIBEE,485000.0,h,22/07/2017,3,1.0,1.0,633.0,59.0,-37.89444,144.65591,19921,715.1566637108727,35.142857142857146,0,98.66666666666667,190.66666666666666,19.0
ID256229462,7/501 Orrong Rd,ARMADALE,732000.0,u,18/06/2016,3,2.0,2.0,0.0,119.0,-37.8597,145.0104,19945,863.7472795433412,19.214285714285715,0,2489.6666666666665,11817.333333333334,1268.6666666666667
ID738837554,3/47 Southern Rd,HEIDELBERG HEIGHTS,510000.0,h,27/11/2016,2,1.0,1.0,174.0,59.0,-37.7433,145.0545,19936,1025.7154477830181,31.75,0,1150.6666666666667,7827.0,922.3333333333334
ID914677763,6/26 Mercer Rd,ARMADALE,825000.0,u,7/05/2016,2,1.0,1.0,0.0,49.0,-37.8528,145.0268,19945,772.5834970156288,19.214285714285715,0,2489.6666666666665,11817.333333333334,1268.6666666666667
ID730108236,1/141 South Rd,BRIGHTON,1240000.0,h,29/07/2017,3,2.0,2.0,206.0,39.0,-37.92894,145.00341,19949,1020.2617573691708,31.5,0,2897.3333333333335,11243.0,942.0
ID113745024,126 Heath St,PORT MELBOURNE,3705000.0,h,27/11/2016,3,2.0,2.0,214.0,5.0,-37.8341,144.9458,20043,1851.9258218864647,0.0,0,659.0,5219.333333333333,338.3333333333333
ID971796703,2/19 Camden St,BALACLAVA,474000.0,u,22/05/2016,2,1.0,1.0,0.0,49.0,-37.8667,144.9917,19956,348.794106197639,17.5,0,1654.0,9119.666666666666,550.0
ID763525748,53 Derby St,MOONEE PONDS,951000.0,h,15/07/2017,2,1.0,1.0,172.0,119.0,-37.7638,144.9089,20038,927.5479809427445,22.0,0,313.3333333333333,545.3333333333334,65.66666666666667
ID596052752,60 Robert St,LALOR,710000.0,h,29/07/2017,4,1.0,1.0,627.0,49.0,-37.66781,145.00926,20006,732.272861089077,42.22222222222222,0,1360.6666666666667,6408.666666666667,691.6666666666666
ID255975771,3/124 Highbury Rd,BURWOOD,702000.0,t,28/08/2016,3,2.0,1.0,170.0,18.0,-37.8554,145.1089,19840,2045.6510762115793,42.22222222222222,0,958.6666666666666,5673.0,628.0
ID805130224,15 Jubilee St,NEWPORT,1040000.0,h,17/09/2016,4,2.0,2.0,299.0,15.0,-37.8477,144.8706,19994,1270.2265827973238,16.310344827586206,0,71.0,261.0,20.0
ID742078086,1173 North Rd,OAKLEIGH,1035000.0,h,12/11/2016,3,1.0,2.0,650.0,44.0,-37.91,145.0914,19916,969.5885439329538,31.35483870967742,0,431.3333333333333,971.0,220.66666666666666
ID479845683,14 Chris Ct,ASPENDALE GARDENS,870000.0,h,16/09/2017,3,2.0,2.0,587.0,69.0,-38.02105,145.11982,19862,1694.9249438729162,52.53846153846154,0,164.66666666666666,943.0,50.666666666666664
ID606062885,37 North St,AIRPORT WEST,825000.0,t,19/11/2016,3,2.0,1.0,293.0,59.0,-37.72,144.8776,20033,3873.9594492302867,34.0,0,1202.0,5034.333333333333,333.0
ID843022179,39A McArthur St,BENTLEIGH,1200000.0,t,3/06/2017,4,2.0,2.0,293.0,7.0,-37.92594,145.03184,19938,330.6783523410467,36.84615384615385,0,959.0,4476.666666666667,324.0
ID488670370,11 Webb St,BURWOOD,1322500.0,h,26/08/2017,2,1.0,1.0,731.0,69.0,-37.85621,145.10641,19840,1999.4940144534858,36.84615384615385,0,941.3333333333334,5813.0,575.6666666666666
ID267396409,146 Donald St,BRUNSWICK,1325000.0,h,23/09/2017,3,1.0,1.0,331.0,99.0,-37.75877,144.97316,19966,1105.9222113680642,30.0,0,941.3333333333334,5813.0,575.6666666666666
ID662996829,2/42 Gowrie St,BENTLEIGH EAST,930000.0,h,27/11/2016,3,2.0,2.0,258.0,12.0,-37.9162,145.0799,19917,1910.4038276140566,29.35483870967742,0,925.6666666666666,4701.333333333333,308.6666666666667
ID652589373,13 Baily St,MOUNT WAVERLEY,1387000.0,h,24/06/2017,4,2.0,4.0,691.0,823.0,-37.86827,145.1452,19874,973.1769904307981,29.35483870967742,0,1471.0,7759.666666666667,779.6666666666666
ID447046259,124 Abbott St,SANDRINGHAM,1651000.0,h,22/07/2017,3,2.0,1.0,390.0,69.0,-37.95035,145.01571,19948,978.6127988478739,33.5,0,101.66666666666667,251.33333333333334,18.666666666666668
ID729425547,4/6 Linton St,IVANHOE,504000.0,u,10/12/2016,2,1.0,1.0,0.0,39.0,-37.7712,145.0455,19933,256.4762922668535,26.058823529411764,0,555.6666666666666,1129.0,160.66666666666666
ID351560918,510/166 Rouse St,PORT MELBOURNE,500000.0,u,4/06/2016,1,1.0,1.0,0.0,13.0,-37.8416,144.939,20043,2849.8198642326465,0.0,1,659.0,5219.333333333333,338.3333333333333
ID322755915,9 Lord St,CAULFIELD EAST,620000.0,h,10/12/2016,2,1.0,2.0,0.0,7.0,-37.8852,145.0462,19942,612.5256649257265,29.23076923076923,0,922.6666666666666,5201.0,296.6666666666667
ID165885002,39 Diane Cr,MOOROOLBARK,930000.0,h,12/08/2017,3,1.0,4.0,905.0,99.0,-37.78216,145.30721,19877,540.1176934275715,49.76923076923077,0,50.333333333333336,68.0,12.0
ID284381052,10 Maroondah Rd,ASHWOOD,1270000.0,h,8/10/2016,4,2.0,1.0,724.0,69.0,-37.8651,145.1109,19840,952.3332661180032,49.76923076923077,0,1654.0,9119.666666666666,550.0
ID473406743,1/5 Harrow Ct,DONCASTER,885000.0,u,17/06/2017,4,2.0,2.0,493.0,11.0,-37.78457,145.10453,19896,3881.1270937138247,28.785714285714285,0,1666.0,9333.666666666666,523.0
ID678902892,10 Sheridan Wy,ROXBURGH PARK,490000.0,h,29/07/2017,3,2.0,2.0,400.0,23.0,-37.62584,144.92506,40220,1653.519189905623,45.0,0,394.3333333333333,1153.6666666666667,165.33333333333334
ID529135978,3 Arnold St,SUNSHINE WEST,650000.0,h,19/08/2017,3,1.0,1.0,650.0,54.0,-37.78651,144.81357,20020,1072.2455279707008,21.333333333333332,0,2532.3333333333335,5455.0,713.0
ID351411908,33 Wellington St,COBURG,860000.0,h,4/06/2016,3,1.0,1.0,283.0,104.0,-37.7416,144.9582,19965,459.6785687233302,32.0,0,1071.3333333333333,5783.666666666667,419.6666666666667
ID377909098,3 Freame St,YARRAVILLE,1081000.0,h,24/09/2016,3,1.0,1.0,448.0,79.0,-37.8171,144.8753,19996,1294.3566869300994,11.357142857142858,0,703.6666666666666,1502.0,135.66666666666666
ID526247828,67 McGregor St,MIDDLE PARK,2010000.0,h,3/06/2017,3,1.0,0.0,207.0,129.0,-37.85356,144.96415,19958,2304.1562453334245,13.5,0,313.3333333333333,545.3333333333334,65.66666666666667
ID201795856,91 Carrick Dr,GLADSTONE PARK,755000.0,h,27/05/2017,3,1.0,1.0,935.0,44.0,-37.69744,144.89073,20031,2227.5251870302054,38.0,0,663.0,4010.0,377.0
ID520422788,404/9 Florence St,BRUNSWICK,755000.0,u,27/05/2017,2,1.0,0.0,0.0,129.0,-37.76162,144.9608,19967,43.29445799752914,27.333333333333332,0,941.3333333333334,5813.0,575.6666666666666
ID956675885,52 Eastern Rd,SOUTH MELBOURNE,2525000.0,h,27/11/2016,3,2.0,1.0,234.0,156.0,-37.8355,144.9663,22238,1914.973711374562,3.5,1,1100.6666666666667,3636.3333333333335,457.3333333333333
ID121202868,151 Power St,HAWTHORN,1976000.0,h,27/11/2016,4,2.0,2.0,410.0,129.0,-37.8246,145.026,19905,411.96952210760946,13.952380952380953,0,1150.6666666666667,7827.0,922.3333333333334
ID258320127,13 Lord St,CAULFIELD EAST,1550000.0,h,15/07/2017,4,2.0,1.0,642.0,10.0,-37.88512,145.04554,19942,589.1265982911199,29.23076923076923,0,1021.6666666666666,5132.0,325.0
ID921586588,15 May St,HAMPTON,1820000.0,h,16/09/2017,4,2.0,2.0,412.0,79.0,-37.93598,145.01152,19949,909.8530879023708,31.5,0,1841.6666666666667,9184.666666666666,533.3333333333334
ID202623636,22 Wilson Bvd,RESERVOIR,610000.0,h,8/04/2017,3,1.0,2.0,435.0,59.0,-37.7054,144.9945,20009,1351.4024923223312,35.2,0,885.0,1901.0,227.66666666666666
